,slot,flight,eta,fpfs,time,priority,margins,airline,cost,num,type,new slot,new arrival,eta slot,instance
2242,2,FB2,2,4,4,0.6518082810684857,17,B,0.560962373470226,2,B738,2,4,1,112
2243,3,FA6,6,6,12,0.0,29,A,1.69042919250643,6,B752,3,6,3,112
2244,4,FA4,4,8,8,0.549943335903112,22,A,0.7607889232714401,4,A319,4,8,2,112
2245,5,FD5,5,10,10,0.5337823706505326,49,D,0.7333244335424433,5,B763,5,10,3,112
2246,6,FA3,3,12,6,0.08843981136904555,31,A,1.5409279535884335,3,DH8D,6,12,2,112
2247,7,FB7,7,14,14,0.0,31,B,1.6110732765030562,7,A321,7,14,4,112
2248,8,FC12,12,16,24,0.4852692836976561,50,C,0.8607108684290957,12,A319,8,16,6,112
2249,9,FD10,10,18,20,0.0,25,D,1.5729230028595893,10,B752,9,18,5,112
2250,10,FD9,9,20,18,0.7558373532363729,52,D,0.3840490435335896,9,B735,10,20,5,112
2251,11,FD15,15,22,30,0.12700842225992126,56,D,1.3731485339300553,15,AT72,11,22,8,112
2252,12,FC13,13,24,26,0.0,36,C,1.6721575790389185,13,B733,12,24,7,112
2253,13,FC8,8,26,16,0.6469309544653428,42,C,0.5903870804148141,8,E190,13,26,4,112
2254,14,FA18,18,28,36,0.6185018748457727,51,A,0.6448955676471774,18,B744,14,28,9,112
2255,15,FD11,11,30,22,0.07102440735283366,32,D,1.4612070787698475,11,AT43,15,30,6,112
2256,16,FC16,16,32,32,0.13243484373530756,58,C,1.4507056513580892,16,AT43,16,32,8,112
2257,17,FB17,17,34,34,0.5043919897754076,54,B,0.7984608208936943,17,B752,17,34,9,112
2258,18,FA14,14,36,28,0.554617702121545,40,A,0.752887238159335,14,B763,18,36,7,112
2259,19,FB19,19,38,38,0.03852240268836915,44,B,1.5490108629851351,19,B733,19,38,10,112
2260,0,FC0,0,0,0,0.5372782210033515,24,C,0.6553524793044008,0,A320,0,0,0,113
2261,1,FA1,1,2,2,0.04713734119631652,45,A,1.595976278822509,1,A319,1,2,1,113
2262,2,FC2,2,4,4,0.4577303841567404,43,C,0.7680160159414049,2,B752,2,4,1,113
2263,3,FA3,3,6,6,0.1119411391118309,26,A,1.4874345878503612,3,B763,3,6,2,113
2264,4,FD5,5,8,10,0.5790896356266204,28,D,0.7300687102647051,5,B738,4,8,3,113
2265,5,FD7,7,10,14,0.6438466803309106,46,D,0.6177476649556934,7,A319,5,10,4,113
2266,6,FC6,6,12,12,0.0012057065605456385,45,C,1.414591545571869,6,B734,6,12,3,113
2267,7,FD10,10,14,20,0.0,48,D,1.734499247486048,10,A319,7,14,5,113
2268,8,FC8,8,16,16,0.0,31,C,1.4162991867930808,8,A319,8,16,4,113
2269,9,FB9,9,18,18,0.12777472080974683,29,B,1.4550358832499728,9,B733,9,18,5,113
2270,10,FD18,18,20,36,0.5745055185979631,56,D,0.7380198578012993,18,E190,10,20,9,113
2271,11,FA11,11,22,22,0.6326208809906262,35,A,0.6153335466097558,11,A332,11,22,6,113
2272,12,FB19,19,24,38,0.6587067840086522,46,B,0.5693413018689584,19,A319,12,24,10,113
2273,13,FC13,13,26,26,0.5617733290711082,35,C,0.6206600776676284,13,DH8D,13,26,7,113
2274,14,FB16,16,28,32,0.20552868099965182,33,B,1.3253276474990754,16,E190,14,28,8,113
2275,15,FA17,17,30,34,0.15321754529021692,34,A,1.4182995823728097,17,B734,15,30,9,113
2276,16,FB14,14,32,28,0.0,50,B,1.668188159601133,14,E190,16,32,7,113
2277,17,FA15,15,34,30,0.0,44,A,1.6749279280460554,15,DH8D,17,34,8,113
2278,18,FD4,4,36,8,0.5881338381201602,46,D,0.714381547845549,4,AT72,18,36,2,113
2279,19,FB12,12,38,24,0.04160987854844145,49,B,1.5987750528841818,12,AT43,19,38,6,113
2280,0,FD0,0,0,0,0.0,20,D,1.6358587072519488,0,B763,0,0,0,114
2281,1,FC1,1,2,2,0.07186800837956797,38,C,1.5853999657922129,1,AT43,1,2,1,114
2282,2,FB2,2,4,4,0.04730600840228738,39,B,1.4750556054155843,2,B752,2,4,1,114
2283,3,FD6,6,6,12,0.015519924585277511,38,D,1.610470303483229,6,A320,3,6,3,114
2284,4,FA4,4,8,8,0.615767180683155,25,A,0.638520382877999,4,A332,4,8,2,114
2285,5,FB7,7,10,14,0.08253677334238485,41,B,1.4205078306145509,7,B738,5,10,4,114
2286,6,FD10,10,12,20,0.6497891414595686,54,D,0.5728954823175453,10,A332,6,12,5,114
2287,7,FB11,11,14,22,0.5007312807207994,35,B,0.7730174950997485,11,A320,7,14,6,114
2288,8,FA13,13,16,26,0.0,51,A,1.6618059436288393,13,B744,8,16,7,114
2289,9,FC12,12,18,24,0.0,44,C,1.7081621796316406,12,A321,9,18,6,114
2290,10,FD18,18,20,36,0.10673654132143695,34,D,1.4612528067493187,18,B738,10,20,9,114
2291,11,FB16,16,22,32,0.0190679439971011,37,B,1.5187765856614057,16,A320,11,22,8,114
2292,12,FC9,9,24,18,0.5459992631564141,33,C,0.7755068882011106,9,A320,12,24,5,114
2293,13,FA15,15,26,30,0.5861044339959713,52,A,0.6878141116271173,15,B734,13,26,8,114
2294,14,FA8,8,28,16,0.15630823716742215,40,A,1.402051986065871,8,B735,14,28,4,114
2295,15,FA14,14,30,28,0.0626697182302165,51,A,1.557661033388321,14,AT72,15,30,7,114
2296,16,FB5,5,32,10,0.0,40,B,1.5482994733092068,5,DH8D,16,32,3,114
2297,17,FC19,19,34,38,0.5655405822600006,62,C,0.7421271459682509,19,B733,17,34,10,114
2298,18,FD3,3,36,6,0.15275115187857502,42,D,1.385979405408617,3,DH8D,18,36,2,114
2299,19,FC17,17,38,34,0.05398954244584231,60,C,1.6159392851300356,17,AT43,19,38,9,114
2300,0,FD0,0,0,0,0.032413460633063385,44,D,1.4795016450419616,0,B738,0,0,0,115
2301,1,FA1,1,2,2,0.0,25,A,1.6759388780205802,1,A332,1,2,1,115
2302,2,FC4,4,4,8,0.07001103282837795,33,C,1.4290169416491063,4,B763,2,4,2,115
2303,3,FA3,3,6,6,0.5392089537454352,21,A,0.7722576290618046,3,B738,3,6,2,115
2304,4,FC2,2,8,4,0.0,30,C,1.5365955856392355,2,AT43,4,8,1,115
2305,5,FD9,9,10,18,0.0,39,D,1.5290638974886483,9,B734,5,10,5,115
2306,6,FA6,6,12,12,0.03956583686704351,27,A,1.6096289537736819,6,A320,6,12,3,115
2307,7,FB7,7,14,14,0.1909734506181584,35,B,0.7067245839880612,7,B752,7,14,4,115
2308,8,FB12,12,16,24,0.1602803951001981,50,B,0.733536481457714,12,B735,8,16,6,115
2309,9,FD17,17,18,34,0.029765623358513627,48,D,1.4835503574249003,17,B744,9,18,9,115
2310,10,FC15,15,20,30,0.1324863721963514,32,C,1.3330176109649652,15,B763,10,20,8,115
2311,11,FA11,11,22,22,0.012697135063265308,49,A,1.6546592557285755,11,A319,11,22,6,115
2312,12,FB19,19,24,38,0.0,57,B,0.8735493100047866,19,A320,12,24,10,115
2313,13,FA13,13,26,26,0.6423852521265005,52,A,0.5993404593147253,13,B735,13,26,7,115
2314,14,FD14,14,28,28,0.5333280409732569,42,D,0.7135712445180946,14,B763,14,28,7,115
2315,15,FC10,10,30,20,0.4970840297182849,41,C,0.7727784598823563,10,B752,15,30,5,115
2316,16,FB16,16,32,32,0.10274188428883402,32,B,0.783799207875684,16,E190,16,32,8,115
2317,17,FD5,5,34,10,0.03734735736920147,49,D,1.4719574016687957,5,DH8D,17,34,3,115
2318,18,FC18,18,36,36,0.4112224474348658,38,C,0.9047129881950581,18,B752,18,36,9,115
2319,19,FB8,8,38,16,0.5012407834980114,24,B,0.43569076943384016,8,DH8D,19,38,4,115
2320,0,FC0,0,0,0,0.5789219760586215,29,C,0.6111477739432365,0,B763,0,0,0,116
2321,1,FA1,1,2,2,0.05180398835199307,31,A,1.4525052829328735,1,B733,1,2,1,116
2322,2,FC4,4,4,8,0.516211149659145,34,C,0.702165542093294,4,A321,2,4,2,116
2323,3,FD5,5,6,10,0.023037044815141017,45,D,1.4089083493894012,5,B744,3,6,3,116
2324,4,FC2,2,8,4,0.6219771571573495,18,C,0.5486579820540407,2,AT72,4,8,1,116
2325,5,FD3,3,10,6,0.0,30,D,1.4421307808163621,3,A321,5,10,2,116
2326,6,FB11,11,12,22,0.0,43,B,1.5273789849570174,11,B744,6,12,6,116
2327,7,FB10,10,14,20,0.4799529858883401,32,B,0.7943088805437948,10,B763,7,14,5,116
2328,8,FA12,12,16,24,0.0,53,A,1.5318618356223146,12,B744,8,16,6,116
2329,9,FD9,9,18,18,0.4672444617634326,52,D,0.7683031603413422,9,A321,9,18,5,116
2330,10,FB16,16,20,32,0.5724710802695951,33,B,0.6529986874575959,16,B752,10,20,8,116
2331,11,FB7,7,22,14,0.5034066140956548,42,B,0.7584863016989472,7,A321,11,22,4,116
2332,12,FA8,8,24,16,0.5618086684834839,38,A,0.6712485774506766,8,B744,12,24,4,116
2333,13,FC13,13,26,26,0.021582537569432292,54,C,1.4200637890209105,13,B738,13,26,7,116
2334,14,FA14,14,28,28,0.07367449726641095,52,A,1.4190026850012392,14,A332,14,28,7,116
2335,15,FC15,15,30,30,0.0,54,C,1.4513884344349421,15,DH8D,15,30,8,116
2336,16,FB6,6,32,12,0.04406157603597216,39,B,1.4600802596755877,6,B738,16,32,3,116
2337,17,FA17,17,34,34,0.5199666637774943,42,A,0.7353447475857112,17,DH8D,17,34,9,116
2338,18,FD18,18,36,36,0.6173838246831104,35,D,0.5517825636627162,18,DH8D,18,36,9,116
2339,19,FD19,19,38,38,0.5330772459859274,41,D,0.6733636758272407,19,AT43,19,38,10,116
2340,0,FB0,0,0,0,0.45646700664757345,44,B,0.802432655254804,0,AT43,0,0,0,117
2341,1,FA1,1,2,2,0.08357757009306,36,A,1.4502630106918337,1,A332,1,2,1,117
2342,2,FD2,2,4,4,0.01119354473657741,45,D,1.5234911579590287,2,B752,2,4,1,117
2343,3,FD3,3,6,6,0.011398114726060116,19,D,1.5231759693106317,3,A321,3,6,2,117
2344,4,FD4,4,8,8,0.0541681409804291,44,D,1.457278587191653,4,AT43,4,8,2,117
2345,5,FA5,5,10,10,0.0,28,A,1.582526751161147,5,B735,5,10,3,117
2346,6,FB10,10,12,20,0.016557492305045773,54,B,1.4518831283318674,10,A321,6,12,5,117
2347,7,FC12,12,14,24,0.4575114128249874,41,C,0.8185783427219626,12,A332,7,14,6,117
2348,8,FA8,8,16,16,0.535825401781072,29,A,0.7345687188909308,8,E190,8,16,4,117
2349,9,FD9,9,18,18,0.0,32,D,1.5407374717766822,9,B734,9,18,5,117
2350,10,FB6,6,20,12,0.0,25,B,1.4763274080300532,6,B738,10,20,3,117
2351,11,FC16,16,22,32,0.0,39,C,1.5089319150190352,16,B763,11,22,8,117
2352,12,FC7,7,24,14,0.5492326883052501,36,C,0.6801771828635415,7,A321,12,24,4,117
2353,13,FB13,13,26,26,0.5894757995185128,46,B,0.6060681288304439,13,A319,13,26,7,117
2354,14,FA18,18,28,36,0.5773652395380333,56,A,0.6688308144016457,18,E190,14,28,9,117
2355,15,FB15,15,30,30,0.018757666178856436,31,B,1.4486349513395291,15,AT72,15,30,8,117
2356,16,FC11,11,32,22,0.5186207863885948,37,C,0.7263684586450149,11,E190,16,32,6,117
2357,17,FD17,17,34,34,0.5801063708247276,49,D,0.6469458486306449,17,E190,17,34,9,117
2358,18,FA14,14,36,28,0.08522693421206173,37,A,1.4476528478511081,14,DH8D,18,36,7,117
2359,19,FC19,19,38,38,0.5162686210459724,37,C,0.7299177159998996,19,AT72,19,38,10,117
2360,0,FA0,0,0,0,0.5900469131635813,44,A,0.5819011765911133,0,B733,0,0,0,118
2361,1,FD1,1,2,2,0.041108013089509954,28,D,1.4436615984300842,1,A321,1,2,1,118
2362,2,FD3,3,4,6,0.0,36,D,1.505551843311885,3,B763,2,4,2,118
2363,3,FD2,2,6,4,0.6004397481253255,40,D,0.6015586737240772,2,E190,3,6,1,118
2364,4,FB7,7,8,14,0.49785021460545087,41,B,0.7281700700756697,7,B733,4,8,4,118
2365,5,FC5,5,10,10,0.03942039575288758,45,C,1.4330547909543452,5,A320,5,10,3,118
2366,6,FA10,10,12,20,0.46947294120270455,38,A,0.7530479209460217,10,B738,6,12,5,118
2367,7,FB4,4,14,8,0.0,26,B,1.4501053097205485,4,E190,7,14,2,118
2368,8,FD15,15,16,30,0.6052662467058155,47,D,0.5942921298894783,15,A332,8,16,8,118
2369,9,FC9,9,18,18,0.0,30,C,1.4918646873390067,9,A320,9,18,5,118
2370,10,FA16,16,20,32,0.0,44,A,1.4194335773432196,16,A321,10,20,8,118
2371,11,FA6,6,22,12,0.438408665607676,41,A,0.7971415967814487,6,DH8D,11,22,3,118
2372,12,FC12,12,24,24,0.03666560901075566,37,C,1.4371645600160814,12,B734,12,24,6,118
2373,13,FB19,19,26,38,0.5802828235900077,46,B,0.608634106093046,19,B744,13,26,10,118
2374,14,FC18,18,28,36,0.201876450245289,56,C,1.19069234001271,18,A319,14,28,9,118
2375,15,FD8,8,30,16,0.13370748815625022,25,D,1.3042482880536406,8,B752,15,30,4,118
2376,16,FA11,11,32,22,0.013371890512199669,51,A,1.4004530669576463,11,AT43,16,32,6,118
2377,17,FB17,17,34,34,0.47480870493018035,36,B,0.7615826855997568,17,B738,17,34,9,118
2378,18,FC14,14,36,28,0.49428007544733366,41,C,0.7544656971238696,14,AT43,18,36,7,118
2379,19,FB13,13,38,26,0.5513806772188405,45,B,0.6505452620081958,13,AT72,19,38,7,118
2380,0,FC0,0,0,0,0.08330813579303553,41,C,0.694746644338378,0,A332,0,0,0,119
2381,1,FD2,2,2,4,0.46163312531211764,37,D,0.8325112080716512,2,A320,1,2,1,119
2382,2,FD4,4,4,8,0.10268656134712151,24,D,1.3875732886889103,4,B763,2,4,2,119
2383,3,FA6,6,6,12,0.5861756931261712,43,A,0.6702896676786189,6,B763,3,6,3,119
2384,4,FD1,1,8,2,0.0669363561835804,18,D,1.4428561225496743,1,B735,4,8,1,119
2385,5,FC5,5,10,10,0.0,39,C,0.7578845972843965,5,B734,5,10,3,119
2386,6,FA8,8,12,16,0.0952919913959176,33,A,1.4653958705676182,8,A321,6,12,4,119
2387,7,FB7,7,14,14,0.5897181594639892,23,B,0.6152396441851973,7,B763,7,14,4,119
2388,8,FA11,11,16,22,0.0,53,A,1.6197445547416434,11,A319,8,16,6,119
2389,9,FD9,9,18,18,0.5508604196057263,45,D,0.6945333233654234,9,A319,9,18,5,119
2390,10,FC18,18,20,36,0.2847850343017527,56,C,0.5420504062499896,18,B752,10,20,9,119
2391,11,FA3,3,22,6,0.6090229112966961,44,A,0.6332830104559171,3,B733,11,22,2,119
2392,12,FD12,12,24,24,0.0,56,D,1.5463641007896312,12,AT43,12,24,6,119
2393,13,FB16,16,26,32,0.0,57,B,1.499553680907301,16,B763,13,26,8,119
2394,14,FB14,14,28,28,0.045927723177519475,38,B,1.43068259456076,14,B735,14,28,7,119
2395,15,FB15,15,30,30,0.027085626578156607,30,B,1.4589373298723456,15,E190,15,30,8,119
2396,16,FB13,13,32,26,0.533756752979937,37,B,0.6991567772671075,13,DH8D,16,32,7,119
2397,17,FC17,17,34,34,0.10174277005951748,41,C,0.6807753189712401,17,A319,17,34,9,119
2398,18,FC10,10,36,20,0.0021272814401430695,27,C,0.7562723634468231,10,B733,18,36,5,119
2399,19,FA19,19,38,38,0.07834830003440907,49,A,1.4928403223876447,19,DH8D,19,38,10,119
2400,0,FA0,0,0,0,0.5551947666970185,16,A,0.7000558217379841,0,A319,0,0,0,120
2401,1,FB1,1,2,2,0.0,19,B,1.524008788749135,1,B735,1,2,1,120
2402,2,FD2,2,4,4,0.6912193589413806,37,D,0.5003524396933245,2,DH8D,2,4,1,120
2403,3,FB3,3,6,6,0.572440018015479,41,B,0.6516051702618318,3,B733,3,6,2,120
2404,4,FA4,4,8,8,0.7208003368677824,47,A,0.43941782822923187,4,B735,4,8,2,120
2405,5,FC10,10,10,20,0.0,47,C,1.5813069352782405,10,B744,5,10,5,120
2406,6,FD6,6,12,12,0.6832391147242183,26,D,0.5132837382673425,6,E190,6,12,3,120
2407,7,FC7,7,14,14,0.08782109500384983,30,C,1.4424348286849236,7,B752,7,14,4,120
2408,8,FC11,11,16,22,0.5648905218607227,28,C,0.688041635386935,11,B752,8,16,6,120
2409,9,FB9,9,18,18,0.507171912617826,41,B,0.7510743365128597,9,B738,9,18,5,120
2410,10,FC8,8,20,16,0.16408863952818142,29,C,1.321832431591956,8,A320,10,20,4,120
2411,11,FC5,5,22,10,0.07348302621005032,42,C,1.4651077163070552,5,DH8D,11,22,3,120
2412,12,FA15,15,24,30,0.09794846257732504,44,A,1.4196919977564701,15,A321,12,24,8,120
2413,13,FB16,16,26,32,0.04417716984342279,35,B,1.4566823936456954,16,E190,13,26,8,120
2414,14,FD17,17,28,34,0.0,43,D,1.62041388986668,17,A321,14,28,9,120
2415,15,FA19,19,30,38,0.5320377325834668,36,A,0.7365014732987755,19,B738,15,30,10,120
2416,16,FB13,13,32,26,0.0030470602161020155,29,B,1.5193650421999476,13,AT43,16,32,7,120
2417,17,FD14,14,34,28,0.044916451064818785,56,D,1.5476306486777307,14,A320,17,34,7,120
2418,18,FD18,18,36,36,0.07505896366237974,62,D,1.4987873025891614,18,AT43,18,36,9,120
2419,19,FA12,12,38,24,0.0,56,A,1.5738479885670258,12,A319,19,38,6,120
2420,0,FB0,0,0,0,0.0,38,B,1.5242322567775122,0,B733,0,0,0,121
2421,1,FC1,1,2,2,0.10461459694623654,18,C,1.5054968576995265,1,A321,1,2,1,121
2422,2,FB3,3,4,6,0.49279962029747304,47,B,0.7730911793923938,3,B733,2,4,2,121
2423,3,FB2,2,6,4,0.05290948237077986,42,B,1.4435859170585683,2,AT72,3,6,1,121
2424,4,FA6,6,8,12,0.05674755755777039,46,A,1.5746851229266963,6,B744,4,8,3,121
2425,5,FC10,10,10,20,0.15695811178529384,51,C,1.4174867149806625,10,B763,5,10,5,121
2426,6,FA7,7,12,14,0.5703958647678763,23,A,0.7171900225842734,7,A321,6,12,4,121
2427,7,FA4,4,14,8,0.1505786179237636,31,A,1.4180416114143308,4,A321,7,14,2,121
2428,8,FA8,8,16,16,0.10826049109856073,24,A,1.4886883669840663,8,B738,8,16,4,121
2429,9,FD9,9,18,18,0.19933201937576916,50,D,1.278006698404993,9,A320,9,18,5,121
2430,10,FC15,15,20,30,0.5185033442457985,58,C,0.8095862404708588,15,B763,10,20,8,121
2431,11,FD13,13,22,26,0.07460555751768727,34,D,1.4770920341251854,13,B734,11,22,7,121
2432,12,FD12,12,24,24,0.5090332660269677,37,D,0.7836691236514379,12,B734,12,24,6,121
2433,13,FD17,17,26,34,0.0,45,D,1.5961756050349496,17,A319,13,26,9,121
2434,14,FB18,18,28,36,0.6678808848278863,41,B,0.5062266684377412,18,B763,14,28,9,121
2435,15,FC5,5,30,10,0.49544129380943946,34,C,0.8483626649531348,5,A321,15,30,3,121
2436,16,FA16,16,32,32,0.0,35,A,1.6694206683945474,16,B734,16,32,8,121
2437,17,FD11,11,34,22,0.07956556690508187,41,D,1.4691749881402818,11,AT43,17,34,6,121
2438,18,FB14,14,36,28,0.012439078931130498,43,B,1.5052722114260815,14,B735,18,36,7,121
2439,19,FC19,19,38,38,0.0,56,C,1.6813953550783192,19,B735,19,38,10,121
2440,0,FD0,0,0,0,0.5023261004747488,19,D,0.7051013153699444,0,DH8D,0,0,0,122
2441,1,FC1,1,2,2,0.6647981682346766,36,C,0.5115120690129782,1,A320,1,2,1,122
2442,2,FB2,2,4,4,0.4006405171956128,35,B,0.9642082125315687,2,A332,2,4,1,122
2443,3,FC3,3,6,6,0.05725856873423929,23,C,1.4386067567453302,3,B738,3,6,2,122
2444,4,FA8,8,8,16,0.0,38,A,1.5218397140936055,8,B744,4,8,4,122
2445,5,FD10,10,10,20,0.5793906600481922,44,D,0.5959167220539686,10,A321,5,10,5,122
2446,6,FB9,9,12,18,0.057895373530398864,44,B,1.5155929687733742,9,A332,6,12,5,122
2447,7,FC7,7,14,14,0.5199765720904973,45,C,0.7325072643296122,7,B733,7,14,4,122
2448,8,FA16,16,16,32,0.6106567809680172,49,A,0.5925179731359166,16,B738,8,16,8,122
2449,9,FB14,14,18,28,0.5799003330158271,58,B,0.6758273800768697,14,A332,9,18,7,122
2450,10,FD5,5,20,10,0.5012906253814953,29,D,0.7065683701039426,5,B733,10,20,3,122
2451,11,FD12,12,22,24,0.0,43,D,1.4167938403893907,12,E190,11,22,6,122
2452,12,FD11,11,24,22,0.4277488712528399,36,D,0.8107618743648527,11,AT72,12,24,6,122
2453,13,FA19,19,26,38,0.5771047820141231,45,A,0.64357873763118,19,B744,13,26,10,122
2454,14,FB18,18,28,36,0.0,47,B,1.6087310540580153,18,A320,14,28,9,122
2455,15,FC17,17,30,34,0.10976278095537728,59,C,1.3584862571535106,17,B744,15,30,9,122
2456,16,FA13,13,32,26,0.022504304107798467,35,A,1.487591770364318,13,B738,16,32,7,122
2457,17,FC15,15,34,30,0.0,58,C,1.5259823203206437,15,B734,17,34,8,122
2458,18,FB6,6,36,12,0.10820442182423862,40,B,1.4346592404829699,6,E190,18,36,3,122
2459,19,FA4,4,38,8,0.49964781110888146,39,A,0.7614558320881695,4,AT72,19,38,2,122
2460,0,FC0,0,0,0,0.05100777274260704,43,C,1.41875936979054,0,A321,0,0,0,123
2461,1,FB1,1,2,2,0.5588809233019325,28,B,0.6370126854635645,1,B738,1,2,1,123
2462,2,FC2,2,4,4,0.4968564974235553,39,C,0.7522080140662191,2,DH8D,2,4,1,123
2463,3,FD6,6,6,12,0.0,30,D,1.5632759991761842,6,B733,3,6,3,123
2464,4,FA4,4,8,8,0.1477513338859927,39,A,1.4383345066813793,4,A332,4,8,2,123
2465,5,FA5,5,10,10,0.0,39,A,1.6876934677290183,5,B763,5,10,3,123
2466,6,FD10,10,12,20,0.513304566435886,53,D,0.7608392901994266,10,B735,6,12,5,123
2467,7,FC7,7,14,14,0.03613105682942319,49,C,1.441000310745915,7,A319,7,14,4,123
2468,8,FB11,11,16,22,0.47126444872903295,50,B,0.7635381719066161,11,A321,8,16,6,123
2469,9,FB8,8,18,16,0.5015477799124594,23,B,0.7198065195230106,8,B738,9,18,4,123
2470,10,FD17,17,20,34,0.5223395462319702,37,D,0.7467151231311663,17,A332,10,20,9,123
2471,11,FB19,19,22,38,0.0,58,B,1.4440832852476704,19,B752,11,22,10,123
2472,12,FA18,18,24,36,0.5262422495874632,49,A,0.7995578606572328,18,B752,12,24,9,123
2473,13,FA13,13,26,26,0.612382583508971,55,A,0.6541793817899079,13,A319,13,26,7,123
2474,14,FD14,14,28,28,0.03492947103713484,31,D,1.5086715954399117,14,B733,14,28,7,123
2475,15,FC16,16,30,32,0.5791921179987323,33,C,0.62911487399262,16,B738,15,30,8,123
2476,16,FC15,15,32,30,0.0,59,C,1.4950168494960003,15,B734,16,32,8,123
2477,17,FD3,3,34,6,0.6470102629030354,25,D,0.5518203839591957,3,DH8D,17,34,2,123
2478,18,FA12,12,36,24,0.023588278819500763,54,A,1.647883683650376,12,DH8D,18,36,6,123
2479,19,FB9,9,38,18,0.4263057324792402,39,B,0.8284623025691347,9,B735,19,38,5,123
2480,0,FD0,0,0,0,0.4574321293826322,16,D,0.817945307553163,0,B752,0,0,0,124
2481,1,FC1,1,2,2,0.0,30,C,1.764350860435697,1,E190,1,2,1,124
2482,2,FA2,2,4,4,0.5816790291017386,38,A,0.6911898387366219,2,B763,2,4,1,124
2483,3,FB3,3,6,6,0.15194338726626566,44,B,1.425035258170292,3,E190,3,6,2,124
2484,4,FC4,4,8,8,0.21840341014426856,40,C,1.3790106158255664,4,B744,4,8,2,124
2485,5,FD9,9,10,18,0.08805745682759458,26,D,1.374794130542992,9,B763,5,10,5,124
2486,6,FD5,5,12,10,0.43548240465709676,36,D,0.8510354983175121,5,E190,6,12,3,124
2487,7,FB14,14,14,28,0.041611470217586266,37,B,1.610431928080173,14,B738,7,14,7,124
2488,8,FA10,10,16,20,0.07847807606888868,30,A,1.5226264861321435,10,B744,8,16,5,124
2489,9,FD6,6,18,12,0.0,31,D,1.5075446812256934,6,DH8D,9,18,3,124
2490,10,FA12,12,20,24,0.1409712976462133,40,A,1.4193692201829586,12,B752,10,20,6,124
2491,11,FD11,11,22,22,0.4569867053947295,52,D,0.8186168041170161,11,AT43,11,22,6,124
2492,12,FA8,8,24,16,0.0,26,A,1.6522954544985604,8,DH8D,12,24,4,124
2493,13,FB17,17,26,34,0.1303448234778558,45,B,1.461328489615193,17,B738,13,26,9,124
2494,14,FB7,7,28,14,0.6623567988363003,39,B,0.567360078460735,7,B738,14,28,4,124
2495,15,FC16,16,30,32,0.5943845848316245,34,C,0.7156479067583059,16,A320,15,30,8,124
2496,16,FC18,18,32,36,0.13553776359101988,40,C,1.525214690622351,18,B734,16,32,9,124
2497,17,FB13,13,34,26,0.0,47,B,1.6803539254020445,13,AT43,17,34,7,124
2498,18,FC15,15,36,30,0.6039604469721414,53,C,0.6987527261512714,15,B734,18,36,8,124
2499,19,FA19,19,38,38,0.5598978142394874,35,A,0.727178841046976,19,AT72,19,38,10,124
2500,0,FA0,0,0,0,0.0,36,A,1.6439729834556551,0,E190,0,0,0,125
2501,1,FA1,1,2,2,0.06337122011736718,18,A,1.539792409654082,1,B738,1,2,1,125
2502,2,FC3,3,4,6,0.5191735895974365,28,C,0.6908527849484343,3,B733,2,4,2,125
2503,3,FC2,2,6,4,0.4471498584065289,20,C,0.7943366914043154,2,E190,3,6,1,125
2504,4,FD4,4,8,8,0.34297983232899854,25,D,0.924697346688545,4,B738,4,8,2,125
2505,5,FC5,5,10,10,0.3631067391897431,45,C,0.9150900895341286,5,AT43,5,10,3,125
2506,6,FA6,6,12,12,0.5460633438107534,27,A,0.7462595989753197,6,B744,6,12,3,125
2507,7,FA7,7,14,14,0.6109766791452916,44,A,0.6395438294193415,7,B763,7,14,4,125
2508,8,FD8,8,16,16,0.46509920601970967,26,D,0.7528252088341509,8,A320,8,16,4,125
2509,9,FB13,13,18,26,0.0,32,B,1.7828436661238682,13,B752,9,18,7,125
2510,10,FA10,10,20,20,0.5889188622338452,35,A,0.6758062844957707,10,B738,10,20,5,125
2511,11,FB9,9,22,18,0.561711477621444,46,B,0.7813999160573978,9,B733,11,22,5,125
2512,12,FC12,12,24,24,0.0,43,C,1.4368029084967067,12,A320,12,24,6,125
2513,13,FB19,19,26,38,0.05114966730483772,57,B,1.691651805745095,19,DH8D,13,26,10,125
2514,14,FD14,14,28,28,0.5156360904771027,55,D,0.6816990467053541,14,A320,14,28,7,125
2515,15,FD17,17,30,34,0.0,57,D,1.4074109018090006,17,A320,15,30,9,125
2516,16,FB16,16,32,32,0.22940139190870412,52,B,1.373856847559436,16,AT72,16,32,8,125
2517,17,FD15,15,34,30,0.06283192717002362,55,D,1.3189805625282403,15,E190,17,34,8,125
2518,18,FC18,18,36,36,0.39732368497006787,38,C,0.8659270823170839,18,AT72,18,36,9,125
2519,19,FB11,11,38,22,0.21611691511381503,49,B,1.3975409928709734,11,AT43,19,38,6,125
2520,0,FB0,0,0,0,0.53443022252416,36,B,0.7759657733938442,0,B738,0,0,0,126
2521,1,FC1,1,2,2,0.11588355925401761,31,C,1.3959252439156984,1,DH8D,1,2,1,126
2522,2,FB2,2,4,4,0.1482471650988395,31,B,1.4196175938606241,2,A321,2,4,1,126
2523,3,FD4,4,6,8,0.0,23,D,1.524702815357699,4,AT72,3,6,2,126
2524,4,FD3,3,8,6,0.021269100511633,31,D,1.4922737579274863,3,AT43,4,8,2,126
2525,5,FB10,10,10,20,0.5253659599235603,37,B,0.7910731920438536,10,A332,5,10,5,126
